Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
722,12/23/11,12,23,2011,11winter,Central,17,23,24,0.958333333,0.871212121,1.203739058
722,12/23/11,12,23,2011,11winter,Central,18,23,24,0.958333333,0.845588235,1.166956014
722,12/23/11,12,23,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
723,12/24/11,12,24,2011,11winter,West,3,3,24,0.125,0.119565217,0.353072106
723,12/24/11,12,24,2011,11winter,Central,8,4,24,0.166666667,0.158536585,0.409517237
723,12/24/11,12,24,2011,11winter,Central,10,4,24,0.166666667,0.157894737,0.408637855
723,12/24/11,12,24,2011,11winter,Central,11,6,24,0.25,0.227272727,0.496932491
723,12/24/11,12,24,2011,11winter,West,4,9,24,0.375,0.355125,0.638415352
723,12/24/11,12,24,2011,11winter,West,1,17,24,0.708333333,0.708333333,1.000285879
723,12/24/11,12,24,2011,11winter,Central,18,18,24,0.75,0.661764706,0.950126733
723,12/24/11,12,24,2011,11winter,Central,17,20,24,0.833333333,0.757575758,1.055990372
723,12/24/11,12,24,2011,11winter,West,2,20,24,0.833333333,0.752688172,1.050307188
723,12/24/11,12,24,2011,11winter,Central,7,21,24,0.875,0.875,1.209429203
723,12/24/11,12,24,2011,11winter,Central,9,21,24,0.875,0.875,1.209429203
723,12/24/11,12,24,2011,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
724,12/25/11,12,25,2011,11winter,Central,11,2,24,0.083333333,0.075757576,0.278840315
724,12/25/11,12,25,2011,11winter,Central,9,6,24,0.25,0.25,0.523598776
724,12/25/11,12,25,2011,11winter,West,3,13,24,0.541666667,0.518115942,0.803518071
724,12/25/11,12,25,2011,11winter,Central,10,14,24,0.583333333,0.552631579,0.838127426
724,12/25/11,12,25,2011,11winter,Central,7,17,24,0.708333333,0.708333333,1.000285879
724,12/25/11,12,25,2011,11winter,Central,8,18,24,0.75,0.713414634,1.005890016
724,12/25/11,12,25,2011,11winter,West,2,18,24,0.75,0.677419355,0.966768936
724,12/25/11,12,25,2011,11winter,West,4,23,24,0.958333333,0.907541667,1.261834674
724,12/25/11,12,25,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
724,12/25/11,12,25,2011,11winter,Central,17,24,24,1,0.909090909,1.264518958
724,12/25/11,12,25,2011,11winter,Central,18,24,24,1,0.882352941,1.220690549
724,12/25/11,12,25,2011,11winter,West,1,24,24,1,1,1.570796327
725,12/26/11,12,26,2011,11winter,Central,9,6,24,0.25,0.25,0.523598776
725,12/26/11,12,26,2011,11winter,Central,7,9,24,0.375,0.375,0.659058036
725,12/26/11,12,26,2011,11winter,Central,8,13,24,0.541666667,0.515243902,0.800644428
725,12/26/11,12,26,2011,11winter,Central,11,14,24,0.583333333,0.53030303,0.815719775
725,12/26/11,12,26,2011,11winter,West,3,16,24,0.666666667,0.637681159,0.924881449
725,12/26/11,12,26,2011,11winter,Central,10,18,24,0.75,0.710526316,1.002700926
725,12/26/11,12,26,2011,11winter,West,2,18,24,0.75,0.677419355,0.966768936
725,12/26/11,12,26,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
725,12/26/11,12,26,2011,11winter,Central,17,24,24,1,0.909090909,1.264518958
725,12/26/11,12,26,2011,11winter,Central,18,24,24,1,0.882352941,1.220690549
725,12/26/11,12,26,2011,11winter,West,1,24,24,1,1,1.570796327
725,12/26/11,12,26,2011,11winter,West,4,24,24,1,0.947,1.338495364
726,12/27/11,12,27,2011,11winter,West,2,2,24,0.083333333,0.075268817,0.277915397
726,12/27/11,12,27,2011,11winter,West,3,3,24,0.125,0.119565217,0.353072106
726,12/27/11,12,27,2011,11winter,Central,7,4,24,0.166666667,0.166666667,0.420534335
726,12/27/11,12,27,2011,11winter,Central,8,4,24,0.166666667,0.158536585,0.409517237
726,12/27/11,12,27,2011,11winter,Central,11,7,24,0.291666667,0.265151515,0.540924415
726,12/27/11,12,27,2011,11winter,Central,17,7,24,0.291666667,0.265151515,0.540924415
726,12/27/11,12,27,2011,11winter,Central,10,9,24,0.375,0.355263158,0.638559696
726,12/27/11,12,27,2011,11winter,Central,18,18,24,0.75,0.661764706,0.950126733
726,12/27/11,12,27,2011,11winter,West,4,18,24,0.75,0.71025,1.002396333
726,12/27/11,12,27,2011,11winter,Central,9,20,24,0.833333333,0.833333333,1.150261992
726,12/27/11,12,27,2011,11winter,West,1,22,24,0.916666667,0.916666667,1.277953555
726,12/27/11,12,27,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
727,12/28/11,12,28,2011,11winter,Central,17,9,24,0.375,0.340909091,0.623492656
727,12/28/11,12,28,2011,11winter,Central,11,11,24,0.458333333,0.416666667,0.701674124
727,12/28/11,12,28,2011,11winter,West,3,12,24,0.5,0.47826087,0.763652178
727,12/28/11,12,28,2011,11winter,Central,8,14,24,0.583333333,0.554878049,0.840386994
727,12/28/11,12,28,2011,11winter,West,2,14,24,0.583333333,0.52688172,0.812292851
727,12/28/11,12,28,2011,11winter,Central,7,19,24,0.791666667,0.791666667,1.096811456
727,12/28/11,12,28,2011,11winter,Central,9,20,24,0.833333333,0.833333333,1.150261992
727,12/28/11,12,28,2011,11winter,Central,10,20,24,0.833333333,0.789473684,1.094116715
727,12/28/11,12,28,2011,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
727,12/28/11,12,28,2011,11winter,West,4,23,24,0.958333333,0.907541667,1.261834674
727,12/28/11,12,28,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
728,12/29/11,12,29,2011,11winter,West,2,14,24,0.583333333,0.52688172,0.812292851
728,12/29/11,12,29,2011,11winter,Central,8,19,24,0.791666667,0.75304878,1.050725194
728,12/29/11,12,29,2011,11winter,Central,11,20,24,0.833333333,0.757575758,1.055990372
728,12/29/11,12,29,2011,11winter,Central,7,21,24,0.875,0.875,1.209429203
728,12/29/11,12,29,2011,11winter,Central,9,22,24,0.916666667,0.916666667,1.277953555
728,12/29/11,12,29,2011,11winter,Central,17,22,24,0.916666667,0.833333333,1.150261992
728,12/29/11,12,29,2011,11winter,West,3,23,24,0.958333333,0.916666667,1.277953555
728,12/29/11,12,29,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
728,12/29/11,12,29,2011,11winter,Central,10,24,24,1,0.947368421,1.339318963
728,12/29/11,12,29,2011,11winter,West,1,24,24,1,1,1.570796327
728,12/29/11,12,29,2011,11winter,West,4,24,24,1,0.947,1.338495364
729,12/30/11,12,30,2011,11winter,Central,8,11,24,0.458333333,0.43597561,0.721197507
729,12/30/11,12,30,2011,11winter,West,3,13,24,0.541666667,0.518115942,0.803518071
729,12/30/11,12,30,2011,11winter,Central,11,16,24,0.666666667,0.606060606,0.892270693
729,12/30/11,12,30,2011,11winter,West,2,20,24,0.833333333,0.752688172,1.050307188
729,12/30/11,12,30,2011,11winter,Central,9,22,24,0.916666667,0.916666667,1.277953555
729,12/30/11,12,30,2011,11winter,Central,17,23,24,0.958333333,0.871212121,1.203739058
729,12/30/11,12,30,2011,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
729,12/30/11,12,30,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
729,12/30/11,12,30,2011,11winter,Central,7,24,24,1,1,1.570796327
729,12/30/11,12,30,2011,11winter,Central,10,24,24,1,0.947368421,1.339318963
729,12/30/11,12,30,2011,11winter,West,4,24,24,1,0.947,1.338495364
730,12/31/11,12,31,2011,11winter,Central,9,14,24,0.583333333,0.583333333,0.869122203
730,12/31/11,12,31,2011,11winter,West,3,15,24,0.625,0.597826087,0.88385938
730,12/31/11,12,31,2011,11winter,Central,8,16,24,0.666666667,0.634146341,0.921208313
730,12/31/11,12,31,2011,11winter,Central,11,16,24,0.666666667,0.606060606,0.892270693
730,12/31/11,12,31,2011,11winter,West,2,17,24,0.708333333,0.639784946,0.927071218
730,12/31/11,12,31,2011,11winter,Central,7,21,24,0.875,0.875,1.209429203
730,12/31/11,12,31,2011,11winter,Central,6,24,24,1,0.971428571,1.400950039
730,12/31/11,12,31,2011,11winter,Central,10,24,24,1,0.947368421,1.339318963
730,12/31/11,12,31,2011,11winter,Central,17,24,24,1,0.909090909,1.264518958
730,12/31/11,12,31,2011,11winter,West,1,24,24,1,1,1.570796327
730,12/31/11,12,31,2011,11winter,West,4,24,24,1,0.947,1.338495364
731,1/1/12,1,1,2012,11winter,Central,11,13,24,0.541666667,0.492424242,0.777822116
731,1/1/12,1,1,2012,11winter,Central,9,15,24,0.625,0.625,0.911738291
731,1/1/12,1,1,2012,11winter,Central,17,21,24,0.875,0.795454545,1.101490788
731,1/1/12,1,1,2012,11winter,West,1,21,24,0.875,0.875,1.209429203
731,1/1/12,1,1,2012,11winter,West,3,21,24,0.875,0.836956522,1.155144408
731,1/1/12,1,1,2012,11winter,West,2,22,24,0.916666667,0.827956989,1.143094571
731,1/1/12,1,1,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
731,1/1/12,1,1,2012,11winter,West,4,23,24,0.958333333,0.907541667,1.261834674
731,1/1/12,1,1,2012,11winter,Central,7,24,24,1,1,1.570796327
731,1/1/12,1,1,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
731,1/1/12,1,1,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
732,1/2/12,1,2,2012,11winter,West,4,0,24,0,0,0
732,1/2/12,1,2,2012,11winter,Central,17,2,24,0.083333333,0.075757576,0.278840315
732,1/2/12,1,2,2012,11winter,West,1,3,24,0.125,0.125,0.361367124
732,1/2/12,1,2,2012,11winter,Central,11,4,24,0.166666667,0.151515152,0.399816664
732,1/2/12,1,2,2012,11winter,Central,10,6,24,0.25,0.236842105,0.508267246
732,1/2/12,1,2,2012,11winter,West,2,6,24,0.25,0.225806452,0.495181052
732,1/2/12,1,2,2012,11winter,West,3,8,24,0.333333333,0.31884058,0.600020876
732,1/2/12,1,2,2012,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
732,1/2/12,1,2,2012,11winter,Central,8,15,24,0.625,0.594512195,0.880482429
732,1/2/12,1,2,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
732,1/2/12,1,2,2012,11winter,Central,7,24,24,1,1,1.570796327
733,1/3/12,1,3,2012,11winter,West,2,4,24,0.166666667,0.150537634,0.398451699
733,1/3/12,1,3,2012,11winter,West,3,4,24,0.166666667,0.15942029,0.410725621
733,1/3/12,1,3,2012,11winter,Central,11,10,24,0.416666667,0.378787879,0.662966236
733,1/3/12,1,3,2012,11winter,West,4,11,24,0.458333333,0.434041667,0.719247015
733,1/3/12,1,3,2012,11winter,Central,17,13,24,0.541666667,0.492424242,0.777822116
733,1/3/12,1,3,2012,11winter,Central,7,17,24,0.708333333,0.708333333,1.000285879
733,1/3/12,1,3,2012,11winter,Central,10,19,24,0.791666667,0.75,1.047197551
733,1/3/12,1,3,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
733,1/3/12,1,3,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
733,1/3/12,1,3,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
733,1/3/12,1,3,2012,11winter,Central,9,24,24,1,1,1.570796327
734,1/4/12,1,4,2012,11winter,Central,9,18,24,0.75,0.75,1.047197551
734,1/4/12,1,4,2012,11winter,West,2,18,24,0.75,0.677419355,0.966768936
734,1/4/12,1,4,2012,11winter,West,3,18,24,0.75,0.717391304,1.010296594
734,1/4/12,1,4,2012,11winter,West,4,20,24,0.833333333,0.789166667,1.093740276
734,1/4/12,1,4,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
734,1/4/12,1,4,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
734,1/4/12,1,4,2012,11winter,Central,7,24,24,1,1,1.570796327
734,1/4/12,1,4,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
734,1/4/12,1,4,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
734,1/4/12,1,4,2012,11winter,Central,11,24,24,1,0.909090909,1.264518958
734,1/4/12,1,4,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
735,1/5/12,1,5,2012,11winter,West,3,6,24,0.25,0.239130435,0.510954028
735,1/5/12,1,5,2012,11winter,West,1,16,24,0.666666667,0.666666667,0.955316618
735,1/5/12,1,5,2012,11winter,West,4,16,24,0.666666667,0.631333333,0.918290602
735,1/5/12,1,5,2012,11winter,West,2,19,24,0.791666667,0.715053763,1.007704104
735,1/5/12,1,5,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
735,1/5/12,1,5,2012,11winter,Central,10,22,24,0.916666667,0.868421053,1.199591862
735,1/5/12,1,5,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
735,1/5/12,1,5,2012,11winter,Central,7,24,24,1,1,1.570796327
735,1/5/12,1,5,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
735,1/5/12,1,5,2012,11winter,Central,11,24,24,1,0.909090909,1.264518958
735,1/5/12,1,5,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
736,1/6/12,1,6,2012,11winter,West,2,11,24,0.458333333,0.413978495,0.698946549
736,1/6/12,1,6,2012,11winter,West,4,11,24,0.458333333,0.434041667,0.719247015
736,1/6/12,1,6,2012,11winter,West,3,12,24,0.5,0.47826087,0.763652178
736,1/6/12,1,6,2012,11winter,West,1,19,24,0.791666667,0.791666667,1.096811456
736,1/6/12,1,6,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
736,1/6/12,1,6,2012,11winter,Central,11,23,24,0.958333333,0.871212121,1.203739058
736,1/6/12,1,6,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
736,1/6/12,1,6,2012,11winter,Central,7,24,24,1,1,1.570796327
736,1/6/12,1,6,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
736,1/6/12,1,6,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
736,1/6/12,1,6,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
737,1/7/12,1,7,2012,11winter,West,3,3,24,0.125,0.119565217,0.353072106
737,1/7/12,1,7,2012,11winter,West,4,12,24,0.5,0.4735,0.758885741
737,1/7/12,1,7,2012,11winter,West,2,15,24,0.625,0.564516129,0.850094672
737,1/7/12,1,7,2012,11winter,West,1,16,24,0.666666667,0.666666667,0.955316618
737,1/7/12,1,7,2012,11winter,Central,9,19,24,0.791666667,0.791666667,1.096811456
737,1/7/12,1,7,2012,11winter,Central,11,20,24,0.833333333,0.757575758,1.055990372
737,1/7/12,1,7,2012,11winter,Central,7,23,24,0.958333333,0.958333333,1.365227396
737,1/7/12,1,7,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
737,1/7/12,1,7,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
737,1/7/12,1,7,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
737,1/7/12,1,7,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
738,1/8/12,1,8,2012,11winter,West,3,3,24,0.125,0.119565217,0.353072106
738,1/8/12,1,8,2012,11winter,West,2,8,24,0.333333333,0.301075269,0.580812356
738,1/8/12,1,8,2012,11winter,West,4,11,24,0.458333333,0.434041667,0.719247015
738,1/8/12,1,8,2012,11winter,West,1,13,24,0.541666667,0.541666667,0.827113207
738,1/8/12,1,8,2012,11winter,Central,17,15,24,0.625,0.568181818,0.853793077
738,1/8/12,1,8,2012,11winter,Central,11,18,24,0.75,0.681818182,0.97148243
738,1/8/12,1,8,2012,11winter,Central,6,19,24,0.791666667,0.769047619,1.069485993
738,1/8/12,1,8,2012,11winter,Central,9,21,24,0.875,0.875,1.209429203
738,1/8/12,1,8,2012,11winter,Central,10,22,24,0.916666667,0.868421053,1.199591862
738,1/8/12,1,8,2012,11winter,Central,7,24,24,1,1,1.570796327
738,1/8/12,1,8,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
739,1/9/12,1,9,2012,11winter,West,3,4,24,0.166666667,0.15942029,0.410725621
739,1/9/12,1,9,2012,11winter,Central,6,6,24,0.25,0.242857143,0.515310878
739,1/9/12,1,9,2012,11winter,Central,11,8,24,0.333333333,0.303030303,0.582941339
739,1/9/12,1,9,2012,11winter,West,2,10,24,0.416666667,0.376344086,0.660445706
739,1/9/12,1,9,2012,11winter,West,4,11,24,0.458333333,0.434041667,0.719247015
739,1/9/12,1,9,2012,11winter,Central,17,16,24,0.666666667,0.606060606,0.892270693
739,1/9/12,1,9,2012,11winter,West,1,19,24,0.791666667,0.791666667,1.096811456
739,1/9/12,1,9,2012,11winter,Central,8,22,24,0.916666667,0.87195122,1.204843658
739,1/9/12,1,9,2012,11winter,Central,9,22,24,0.916666667,0.916666667,1.277953555
739,1/9/12,1,9,2012,11winter,Central,10,23,24,0.958333333,0.907894737,1.262444629
739,1/9/12,1,9,2012,11winter,Central,7,24,24,1,1,1.570796327
740,1/10/12,1,10,2012,11winter,West,3,1,24,0.041666667,0.039855072,0.200987809
740,1/10/12,1,10,2012,11winter,Central,6,4,24,0.166666667,0.161904762,0.414108461
740,1/10/12,1,10,2012,11winter,West,1,5,24,0.208333333,0.208333333,0.473984871
740,1/10/12,1,10,2012,11winter,West,4,9,24,0.375,0.355125,0.638415352
740,1/10/12,1,10,2012,11winter,West,2,10,24,0.416666667,0.376344086,0.660445706
740,1/10/12,1,10,2012,11winter,Central,11,15,24,0.625,0.568181818,0.853793077
740,1/10/12,1,10,2012,11winter,Central,17,19,24,0.791666667,0.71969697,1.012860105
740,1/10/12,1,10,2012,11winter,Central,7,21,24,0.875,0.875,1.209429203
740,1/10/12,1,10,2012,11winter,Central,10,21,24,0.875,0.828947368,1.144408118
740,1/10/12,1,10,2012,11winter,Central,8,22,24,0.916666667,0.87195122,1.204843658
740,1/10/12,1,10,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
741,1/11/12,1,11,2012,11winter,Central,8,2,24,0.083333333,0.079268293,0.285405169
741,1/11/12,1,11,2012,11winter,West,3,2,24,0.083333333,0.079710145,0.2862219
741,1/11/12,1,11,2012,11winter,Central,17,4,24,0.166666667,0.151515152,0.399816664
741,1/11/12,1,11,2012,11winter,West,1,8,24,0.333333333,0.333333333,0.615479709
741,1/11/12,1,11,2012,11winter,West,2,8,24,0.333333333,0.301075269,0.580812356
741,1/11/12,1,11,2012,11winter,Central,7,16,24,0.666666667,0.666666667,0.955316618
741,1/11/12,1,11,2012,11winter,Central,11,17,24,0.708333333,0.643939394,0.931403723
741,1/11/12,1,11,2012,11winter,Central,10,18,24,0.75,0.710526316,1.002700926
741,1/11/12,1,11,2012,11winter,West,4,18,24,0.75,0.71025,1.002396333
741,1/11/12,1,11,2012,11winter,Central,6,21,24,0.875,0.85,1.173096912
741,1/11/12,1,11,2012,11winter,Central,9,23,24,0.958333333,0.958333333,1.365227396
742,1/12/12,1,12,2012,11winter,Central,17,0,24,0,0,0
742,1/12/12,1,12,2012,11winter,West,1,2,24,0.083333333,0.083333333,0.292842772
742,1/12/12,1,12,2012,11winter,West,3,6,24,0.25,0.239130435,0.510954028
742,1/12/12,1,12,2012,11winter,Central,7,9,24,0.375,0.375,0.659058036
742,1/12/12,1,12,2012,11winter,West,2,9,24,0.375,0.338709677,0.621170854
742,1/12/12,1,12,2012,11winter,Central,10,17,24,0.708333333,0.671052632,0.959976381
742,1/12/12,1,12,2012,11winter,Central,8,19,24,0.791666667,0.75304878,1.050725194
742,1/12/12,1,12,2012,11winter,Central,11,19,24,0.791666667,0.71969697,1.012860105
742,1/12/12,1,12,2012,11winter,West,4,19,24,0.791666667,0.749708333,1.046860829
742,1/12/12,1,12,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
742,1/12/12,1,12,2012,11winter,Central,9,22,24,0.916666667,0.916666667,1.277953555
743,1/13/12,1,13,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
743,1/13/12,1,13,2012,11winter,Central,17,11,24,0.458333333,0.416666667,0.701674124
743,1/13/12,1,13,2012,11winter,West,1,11,24,0.458333333,0.458333333,0.74368312
743,1/13/12,1,13,2012,11winter,West,2,11,24,0.458333333,0.413978495,0.698946549
743,1/13/12,1,13,2012,11winter,Central,7,14,24,0.583333333,0.583333333,0.869122203
743,1/13/12,1,13,2012,11winter,Central,9,14,24,0.583333333,0.583333333,0.869122203
743,1/13/12,1,13,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
743,1/13/12,1,13,2012,11winter,Central,10,18,24,0.75,0.710526316,1.002700926
743,1/13/12,1,13,2012,11winter,Central,6,22,24,0.916666667,0.89047619,1.233492751
743,1/13/12,1,13,2012,11winter,Central,8,22,24,0.916666667,0.87195122,1.204843658
743,1/13/12,1,13,2012,11winter,West,4,22,24,0.916666667,0.868083333,1.199092597
744,1/14/12,1,14,2012,11winter,Central,9,4,24,0.166666667,0.166666667,0.420534335
744,1/14/12,1,14,2012,11winter,Central,10,8,24,0.333333333,0.315789474,0.596743147
744,1/14/12,1,14,2012,11winter,Central,11,12,24,0.5,0.454545455,0.739880774
744,1/14/12,1,14,2012,11winter,Central,7,20,24,0.833333333,0.833333333,1.150261992
744,1/14/12,1,14,2012,11winter,West,2,20,24,0.833333333,0.752688172,1.050307188
744,1/14/12,1,14,2012,11winter,West,3,21,24,0.875,0.836956522,1.155144408
744,1/14/12,1,14,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
744,1/14/12,1,14,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
744,1/14/12,1,14,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
744,1/14/12,1,14,2012,11winter,Central,17,24,24,1,0.909090909,1.264518958
744,1/14/12,1,14,2012,11winter,West,4,24,24,1,0.947,1.338495364
745,1/15/12,1,15,2012,11winter,Central,11,10,24,0.416666667,0.378787879,0.662966236
745,1/15/12,1,15,2012,11winter,Central,9,12,24,0.5,0.5,0.785398163
745,1/15/12,1,15,2012,11winter,West,2,14,24,0.583333333,0.52688172,0.812292851
745,1/15/12,1,15,2012,11winter,Central,17,15,24,0.625,0.568181818,0.853793077
745,1/15/12,1,15,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
745,1/15/12,1,15,2012,11winter,Central,10,18,24,0.75,0.710526316,1.002700926
745,1/15/12,1,15,2012,11winter,West,1,19,24,0.791666667,0.791666667,1.096811456
745,1/15/12,1,15,2012,11winter,West,4,19,24,0.791666667,0.749708333,1.046860829
745,1/15/12,1,15,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
745,1/15/12,1,15,2012,11winter,Central,7,24,24,1,1,1.570796327
745,1/15/12,1,15,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
746,1/16/12,1,16,2012,11winter,Central,17,3,24,0.125,0.113636364,0.343834826
746,1/16/12,1,16,2012,11winter,West,3,3,24,0.125,0.119565217,0.353072106
746,1/16/12,1,16,2012,11winter,West,2,4,24,0.166666667,0.150537634,0.398451699
746,1/16/12,1,16,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
746,1/16/12,1,16,2012,11winter,West,1,10,24,0.416666667,0.416666667,0.701674124
746,1/16/12,1,16,2012,11winter,Central,6,14,24,0.583333333,0.566666667,0.852263958
746,1/16/12,1,16,2012,11winter,West,4,15,24,0.625,0.591875,0.877798193
746,1/16/12,1,16,2012,11winter,Central,10,22,24,0.916666667,0.868421053,1.199591862
746,1/16/12,1,16,2012,11winter,Central,7,24,24,1,1,1.570796327
746,1/16/12,1,16,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
746,1/16/12,1,16,2012,11winter,Central,9,24,24,1,1,1.570796327
747,1/17/12,1,17,2012,11winter,West,4,4,24,0.166666667,0.157833333,0.408553652
747,1/17/12,1,17,2012,11winter,Central,17,5,24,0.208333333,0.189393939,0.450253896
747,1/17/12,1,17,2012,11winter,Central,6,10,24,0.416666667,0.404761905,0.689574566
747,1/17/12,1,17,2012,11winter,West,1,12,24,0.5,0.5,0.785398163
747,1/17/12,1,17,2012,11winter,West,3,13,24,0.541666667,0.518115942,0.803518071
747,1/17/12,1,17,2012,11winter,West,2,16,24,0.666666667,0.602150538,0.888272998
747,1/17/12,1,17,2012,11winter,Central,11,21,24,0.875,0.795454545,1.101490788
747,1/17/12,1,17,2012,11winter,Central,10,23,24,0.958333333,0.907894737,1.262444629
747,1/17/12,1,17,2012,11winter,Central,7,24,24,1,1,1.570796327
747,1/17/12,1,17,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
747,1/17/12,1,17,2012,11winter,Central,9,24,24,1,1,1.570796327
748,1/18/12,1,18,2012,11winter,Central,17,2,24,0.083333333,0.075757576,0.278840315
748,1/18/12,1,18,2012,11winter,Central,11,7,24,0.291666667,0.265151515,0.540924415
748,1/18/12,1,18,2012,11winter,West,3,12,24,0.5,0.47826087,0.763652178
748,1/18/12,1,18,2012,11winter,West,2,15,24,0.625,0.564516129,0.850094672
748,1/18/12,1,18,2012,11winter,Central,9,17,24,0.708333333,0.708333333,1.000285879
748,1/18/12,1,18,2012,11winter,Central,10,18,24,0.75,0.710526316,1.002700926
748,1/18/12,1,18,2012,11winter,West,1,20,24,0.833333333,0.833333333,1.150261992
748,1/18/12,1,18,2012,11winter,Central,7,23,24,0.958333333,0.958333333,1.365227396
748,1/18/12,1,18,2012,11winter,Central,8,23,24,0.958333333,0.911585366,1.268884625
748,1/18/12,1,18,2012,11winter,West,4,23,24,0.958333333,0.907541667,1.261834674
748,1/18/12,1,18,2012,11winter,Central,6,24,24,1,0.971428571,1.400950039
749,1/19/12,1,19,2012,11winter,Central,9,5,24,0.208333333,0.208333333,0.473984871
749,1/19/12,1,19,2012,11winter,Central,17,9,24,0.375,0.340909091,0.623492656
749,1/19/12,1,19,2012,11winter,West,3,10,24,0.416666667,0.398550725,0.683239593
749,1/19/12,1,19,2012,11winter,West,4,12,24,0.5,0.4735,0.758885741
749,1/19/12,1,19,2012,11winter,Central,11,14,24,0.583333333,0.53030303,0.815719775
749,1/19/12,1,19,2012,11winter,Central,7,21,24,0.875,0.875,1.209429203
749,1/19/12,1,19,2012,11winter,West,2,21,24,0.875,0.790322581,1.095158611
749,1/19/12,1,19,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
749,1/19/12,1,19,2012,11winter,West,1,23,24,0.958333333,0.958333333,1.365227396
749,1/19/12,1,19,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
749,1/19/12,1,19,2012,11winter,Central,10,24,24,1,0.947368421,1.339318963
750,1/20/12,1,20,2012,11winter,Central,17,3,24,0.125,0.113636364,0.343834826
750,1/20/12,1,20,2012,11winter,West,4,4,24,0.166666667,0.157833333,0.408553652
750,1/20/12,1,20,2012,11winter,Central,11,6,24,0.25,0.227272727,0.496932491
750,1/20/12,1,20,2012,11winter,Central,10,10,24,0.416666667,0.394736842,0.679341508
750,1/20/12,1,20,2012,11winter,West,3,15,24,0.625,0.597826087,0.88385938
750,1/20/12,1,20,2012,11winter,West,2,17,24,0.708333333,0.639784946,0.927071218
750,1/20/12,1,20,2012,11winter,Central,6,23,24,0.958333333,0.930952381,1.304905249
750,1/20/12,1,20,2012,11winter,Central,7,23,24,0.958333333,0.958333333,1.365227396
750,1/20/12,1,20,2012,11winter,Central,8,24,24,1,0.951219512,1.34809704
750,1/20/12,1,20,2012,11winter,Central,9,24,24,1,1,1.570796327
750,1/20/12,1,20,2012,11winter,West,1,24,24,1,1,1.570796327
751,1/21/12,1,21,2012,11winter,Central,17,3,24,0.125,0.113636364,0.343834826
751,1/21/12,1,21,2012,11winter,Central,11,5,24,0.208333333,0.189393939,0.450253896
751,1/21/12,1,21,2012,11winter,Central,10,14,24,0.583333333,0.552631579,0.838127426
