JDate,Julian_Date,Date,Month,Day,Year,Period,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres
321,321,11/17/10,11,17,2010,P1,Tortugas,19,14,24,0.583333333,0.486111111
321,321,11/17/10,11,17,2010,P1,Tortugas,20,6,24,0.25,0.25
321,321,11/17/10,11,17,2010,P1,Tortugas,21,6,24,0.25,0.25
322,322,11/18/10,11,18,2010,P1,West,1,24,24,1,0.947368421
322,322,11/18/10,11,18,2010,P1,West,4,4,24,0.166666667,0.166666667
322,322,11/18/10,11,18,2010,P1,Central,6,24,24,1,0.96875
322,322,11/18/10,11,18,2010,P1,Central,8,24,24,1,0.842105263
322,322,11/18/10,11,18,2010,P1,Central,9,24,24,1,0.953488372
322,322,11/18/10,11,18,2010,P1,Central,10,24,24,1,1
322,322,11/18/10,11,18,2010,P1,Central,11,23,24,0.958333333,0.8984375
322,322,11/18/10,11,18,2010,P1,Central,17,5,24,0.208333333,0.198863636
322,322,11/18/10,11,18,2010,P1,Central,18,18,24,0.75,0.701612903
322,322,11/18/10,11,18,2010,P1,Tortugas,19,7,24,0.291666667,0.243055556
322,322,11/18/10,11,18,2010,P1,Tortugas,20,13,24,0.541666667,0.541666667
322,322,11/18/10,11,18,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
323,323,11/19/10,11,19,2010,P1,West,1,23,24,0.958333333,0.907894737
323,323,11/19/10,11,19,2010,P1,West,4,14,24,0.583333333,0.583333333
323,323,11/19/10,11,19,2010,P1,Central,6,14,24,0.583333333,0.565104167
323,323,11/19/10,11,19,2010,P1,Central,7,16,24,0.666666667,0.622222222
323,323,11/19/10,11,19,2010,P1,Central,9,24,24,1,0.953488372
323,323,11/19/10,11,19,2010,P1,Central,10,24,24,1,1
323,323,11/19/10,11,19,2010,P1,Central,11,3,24,0.125,0.1171875
323,323,11/19/10,11,19,2010,P1,Central,17,0,24,0,0
323,323,11/19/10,11,19,2010,P1,Central,18,11,24,0.458333333,0.428763441
323,323,11/19/10,11,19,2010,P1,Tortugas,19,9,24,0.375,0.3125
323,323,11/19/10,11,19,2010,P1,Tortugas,20,10,24,0.416666667,0.416666667
323,323,11/19/10,11,19,2010,P1,Tortugas,21,9,24,0.375,0.375
324,324,11/20/10,11,20,2010,P1,West,1,20,24,0.833333333,0.789473684
324,324,11/20/10,11,20,2010,P1,West,4,24,24,1,1
324,324,11/20/10,11,20,2010,P1,Central,6,18,24,0.75,0.7265625
324,324,11/20/10,11,20,2010,P1,Central,7,24,24,1,0.933333333
324,324,11/20/10,11,20,2010,P1,Central,9,24,24,1,0.953488372
324,324,11/20/10,11,20,2010,P1,Central,10,24,24,1,1
324,324,11/20/10,11,20,2010,P1,Central,11,10,24,0.416666667,0.390625
324,324,11/20/10,11,20,2010,P1,Central,17,3,24,0.125,0.119318182
324,324,11/20/10,11,20,2010,P1,Central,18,3,24,0.125,0.116935484
324,324,11/20/10,11,20,2010,P1,Tortugas,19,9,24,0.375,0.3125
324,324,11/20/10,11,20,2010,P1,Tortugas,20,9,24,0.375,0.375
324,324,11/20/10,11,20,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
325,325,11/21/10,11,21,2010,P1,West,1,15,24,0.625,0.592105263
325,325,11/21/10,11,21,2010,P1,West,4,17,24,0.708333333,0.708333333
325,325,11/21/10,11,21,2010,P1,Central,6,17,24,0.708333333,0.686197917
325,325,11/21/10,11,21,2010,P1,Central,7,15,24,0.625,0.583333333
325,325,11/21/10,11,21,2010,P1,Central,9,20,24,0.833333333,0.794573643
325,325,11/21/10,11,21,2010,P1,Central,10,24,24,1,1
325,325,11/21/10,11,21,2010,P1,Central,11,13,24,0.541666667,0.5078125
325,325,11/21/10,11,21,2010,P1,Central,17,8,24,0.333333333,0.318181818
325,325,11/21/10,11,21,2010,P1,Central,18,5,24,0.208333333,0.194892473
325,325,11/21/10,11,21,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
325,325,11/21/10,11,21,2010,P1,Tortugas,20,10,24,0.416666667,0.416666667
325,325,11/21/10,11,21,2010,P1,Tortugas,21,6,24,0.25,0.25
326,326,11/22/10,11,22,2010,P1,West,1,1,24,0.041666667,0.039473684
326,326,11/22/10,11,22,2010,P1,West,4,18,24,0.75,0.75
326,326,11/22/10,11,22,2010,P1,Central,6,11,24,0.458333333,0.444010417
326,326,11/22/10,11,22,2010,P1,Central,7,17,24,0.708333333,0.661111111
326,326,11/22/10,11,22,2010,P1,Central,9,23,24,0.958333333,0.91375969
326,326,11/22/10,11,22,2010,P1,Central,10,22,24,0.916666667,0.916666667
326,326,11/22/10,11,22,2010,P1,Central,11,3,24,0.125,0.1171875
326,326,11/22/10,11,22,2010,P1,Central,17,16,24,0.666666667,0.636363636
326,326,11/22/10,11,22,2010,P1,Central,18,9,24,0.375,0.350806452
326,326,11/22/10,11,22,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
326,326,11/22/10,11,22,2010,P1,Tortugas,20,9,24,0.375,0.375
326,326,11/22/10,11,22,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
327,327,11/23/10,11,23,2010,P1,West,1,4,24,0.166666667,0.157894737
327,327,11/23/10,11,23,2010,P1,West,4,24,24,1,1
327,327,11/23/10,11,23,2010,P1,Central,6,11,24,0.458333333,0.444010417
327,327,11/23/10,11,23,2010,P1,Central,7,22,24,0.916666667,0.855555556
327,327,11/23/10,11,23,2010,P1,Central,9,24,24,1,0.953488372
327,327,11/23/10,11,23,2010,P1,Central,10,24,24,1,1
327,327,11/23/10,11,23,2010,P1,Central,11,11,24,0.458333333,0.4296875
327,327,11/23/10,11,23,2010,P1,Central,17,18,24,0.75,0.715909091
327,327,11/23/10,11,23,2010,P1,Central,18,11,24,0.458333333,0.428763441
327,327,11/23/10,11,23,2010,P1,Tortugas,19,6,24,0.25,0.208333333
327,327,11/23/10,11,23,2010,P1,Tortugas,20,9,24,0.375,0.375
327,327,11/23/10,11,23,2010,P1,Tortugas,21,6,24,0.25,0.25
328,328,11/24/10,11,24,2010,P1,West,1,9,24,0.375,0.355263158
328,328,11/24/10,11,24,2010,P1,West,4,24,24,1,1
328,328,11/24/10,11,24,2010,P1,Central,6,15,24,0.625,0.60546875
328,328,11/24/10,11,24,2010,P1,Central,7,24,24,1,0.933333333
328,328,11/24/10,11,24,2010,P1,Central,9,23,24,0.958333333,0.91375969
328,328,11/24/10,11,24,2010,P1,Central,10,21,24,0.875,0.875
328,328,11/24/10,11,24,2010,P1,Central,11,4,24,0.166666667,0.15625
328,328,11/24/10,11,24,2010,P1,Central,17,15,24,0.625,0.596590909
328,328,11/24/10,11,24,2010,P1,Central,18,12,24,0.5,0.467741935
328,328,11/24/10,11,24,2010,P1,Tortugas,19,10,24,0.416666667,0.347222222
328,328,11/24/10,11,24,2010,P1,Tortugas,20,8,24,0.333333333,0.333333333
328,328,11/24/10,11,24,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
329,329,11/25/10,11,25,2010,P1,West,1,24,24,1,0.947368421
329,329,11/25/10,11,25,2010,P1,West,4,24,24,1,1
329,329,11/25/10,11,25,2010,P1,Central,6,6,24,0.25,0.2421875
329,329,11/25/10,11,25,2010,P1,Central,7,20,24,0.833333333,0.777777778
329,329,11/25/10,11,25,2010,P1,Central,9,20,24,0.833333333,0.794573643
329,329,11/25/10,11,25,2010,P1,Central,10,16,24,0.666666667,0.666666667
329,329,11/25/10,11,25,2010,P1,Central,11,1,24,0.041666667,0.0390625
329,329,11/25/10,11,25,2010,P1,Central,17,0,24,0,0
329,329,11/25/10,11,25,2010,P1,Central,18,2,24,0.083333333,0.077956989
329,329,11/25/10,11,25,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
329,329,11/25/10,11,25,2010,P1,Tortugas,20,7,24,0.291666667,0.291666667
329,329,11/25/10,11,25,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
330,330,11/26/10,11,26,2010,P1,West,1,24,24,1,0.947368421
330,330,11/26/10,11,26,2010,P1,West,4,18,24,0.75,0.75
330,330,11/26/10,11,26,2010,P1,Central,6,20,24,0.833333333,0.807291667
330,330,11/26/10,11,26,2010,P1,Central,7,20,24,0.833333333,0.777777778
330,330,11/26/10,11,26,2010,P1,Central,9,19,24,0.791666667,0.754844961
330,330,11/26/10,11,26,2010,P1,Central,10,15,24,0.625,0.625
330,330,11/26/10,11,26,2010,P1,Central,11,1,24,0.041666667,0.0390625
330,330,11/26/10,11,26,2010,P1,Central,17,3,24,0.125,0.119318182
330,330,11/26/10,11,26,2010,P1,Central,18,1,24,0.041666667,0.038978495
330,330,11/26/10,11,26,2010,P1,Tortugas,19,19,24,0.791666667,0.659722222
330,330,11/26/10,11,26,2010,P1,Tortugas,20,10,24,0.416666667,0.416666667
330,330,11/26/10,11,26,2010,P1,Tortugas,21,17,24,0.708333333,0.708333333
331,331,11/27/10,11,27,2010,P1,West,1,21,24,0.875,0.828947368
331,331,11/27/10,11,27,2010,P1,West,4,23,24,0.958333333,0.958333333
331,331,11/27/10,11,27,2010,P1,Central,6,14,24,0.583333333,0.565104167
331,331,11/27/10,11,27,2010,P1,Central,7,22,24,0.916666667,0.855555556
331,331,11/27/10,11,27,2010,P1,Central,9,15,24,0.625,0.595930233
331,331,11/27/10,11,27,2010,P1,Central,10,22,24,0.916666667,0.916666667
331,331,11/27/10,11,27,2010,P1,Central,11,4,24,0.166666667,0.15625
331,331,11/27/10,11,27,2010,P1,Central,17,0,24,0,0
331,331,11/27/10,11,27,2010,P1,Central,18,2,24,0.083333333,0.077956989
331,331,11/27/10,11,27,2010,P1,Tortugas,19,18,24,0.75,0.625
331,331,11/27/10,11,27,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
331,331,11/27/10,11,27,2010,P1,Tortugas,21,10,24,0.416666667,0.416666667
332,332,11/28/10,11,28,2010,P1,West,1,15,24,0.625,0.592105263
332,332,11/28/10,11,28,2010,P1,West,4,6,24,0.25,0.25
332,332,11/28/10,11,28,2010,P1,Central,6,19,24,0.791666667,0.766927083
332,332,11/28/10,11,28,2010,P1,Central,7,19,24,0.791666667,0.738888889
332,332,11/28/10,11,28,2010,P1,Central,9,18,24,0.75,0.715116279
332,332,11/28/10,11,28,2010,P1,Central,10,23,24,0.958333333,0.958333333
332,332,11/28/10,11,28,2010,P1,Central,11,21,24,0.875,0.8203125
332,332,11/28/10,11,28,2010,P1,Central,17,2,24,0.083333333,0.079545455
332,332,11/28/10,11,28,2010,P1,Central,18,10,24,0.416666667,0.389784946
332,332,11/28/10,11,28,2010,P1,Tortugas,19,13,24,0.541666667,0.451388889
332,332,11/28/10,11,28,2010,P1,Tortugas,20,11,24,0.458333333,0.458333333
332,332,11/28/10,11,28,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
333,333,11/29/10,11,29,2010,P1,West,1,21,24,0.875,0.828947368
333,333,11/29/10,11,29,2010,P1,West,4,2,24,0.083333333,0.083333333
333,333,11/29/10,11,29,2010,P1,Central,6,17,24,0.708333333,0.686197917
333,333,11/29/10,11,29,2010,P1,Central,7,18,24,0.75,0.7
333,333,11/29/10,11,29,2010,P1,Central,9,15,24,0.625,0.595930233
333,333,11/29/10,11,29,2010,P1,Central,10,22,24,0.916666667,0.916666667
333,333,11/29/10,11,29,2010,P1,Central,11,12,24,0.5,0.46875
333,333,11/29/10,11,29,2010,P1,Central,17,3,24,0.125,0.119318182
333,333,11/29/10,11,29,2010,P1,Central,18,10,24,0.416666667,0.389784946
333,333,11/29/10,11,29,2010,P1,Tortugas,19,11,24,0.458333333,0.381944444
333,333,11/29/10,11,29,2010,P1,Tortugas,20,18,24,0.75,0.75
333,333,11/29/10,11,29,2010,P1,Tortugas,21,12,24,0.5,0.5
334,334,11/30/10,11,30,2010,P1,West,1,10,24,0.416666667,0.394736842
334,334,11/30/10,11,30,2010,P1,West,4,15,24,0.625,0.625
334,334,11/30/10,11,30,2010,P1,Central,6,13,24,0.541666667,0.524739583
334,334,11/30/10,11,30,2010,P1,Central,7,19,24,0.791666667,0.738888889
334,334,11/30/10,11,30,2010,P1,Central,9,10,24,0.416666667,0.397286822
334,334,11/30/10,11,30,2010,P1,Central,10,24,24,1,1
334,334,11/30/10,11,30,2010,P1,Central,11,8,24,0.333333333,0.3125
334,334,11/30/10,11,30,2010,P1,Central,17,1,24,0.041666667,0.039772727
334,334,11/30/10,11,30,2010,P1,Central,18,8,24,0.333333333,0.311827957
334,334,11/30/10,11,30,2010,P1,Tortugas,19,12,24,0.5,0.416666667
334,334,11/30/10,11,30,2010,P1,Tortugas,20,15,24,0.625,0.625
334,334,11/30/10,11,30,2010,P1,Tortugas,21,15,24,0.625,0.625
335,335,12/1/10,12,1,2010,P1,West,1,6,24,0.25,0.236842105
335,335,12/1/10,12,1,2010,P1,West,4,21,24,0.875,0.875
335,335,12/1/10,12,1,2010,P1,Central,6,15,24,0.625,0.60546875
335,335,12/1/10,12,1,2010,P1,Central,7,8,24,0.333333333,0.311111111
335,335,12/1/10,12,1,2010,P1,Central,9,22,24,0.916666667,0.874031008
335,335,12/1/10,12,1,2010,P1,Central,10,24,24,1,1
335,335,12/1/10,12,1,2010,P1,Central,11,7,24,0.291666667,0.2734375
335,335,12/1/10,12,1,2010,P1,Central,17,1,24,0.041666667,0.039772727
335,335,12/1/10,12,1,2010,P1,Central,18,5,24,0.208333333,0.194892473
335,335,12/1/10,12,1,2010,P1,Tortugas,19,10,24,0.416666667,0.347222222
335,335,12/1/10,12,1,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
335,335,12/1/10,12,1,2010,P1,Tortugas,21,11,24,0.458333333,0.458333333
336,336,12/2/10,12,2,2010,P1,West,1,20,24,0.833333333,0.789473684
336,336,12/2/10,12,2,2010,P1,West,4,10,24,0.416666667,0.416666667
336,336,12/2/10,12,2,2010,P1,Central,6,19,24,0.791666667,0.766927083
336,336,12/2/10,12,2,2010,P1,Central,7,21,24,0.875,0.816666667
336,336,12/2/10,12,2,2010,P1,Central,9,24,24,1,0.953488372
336,336,12/2/10,12,2,2010,P1,Central,10,23,24,0.958333333,0.958333333
336,336,12/2/10,12,2,2010,P1,Central,11,3,24,0.125,0.1171875
336,336,12/2/10,12,2,2010,P1,Central,17,2,24,0.083333333,0.079545455
336,336,12/2/10,12,2,2010,P1,Central,18,2,24,0.083333333,0.077956989
336,336,12/2/10,12,2,2010,P1,Tortugas,19,4,24,0.166666667,0.138888889
336,336,12/2/10,12,2,2010,P1,Tortugas,20,14,24,0.583333333,0.583333333
336,336,12/2/10,12,2,2010,P1,Tortugas,21,12,24,0.5,0.5
337,337,12/3/10,12,3,2010,P1,West,1,22,24,0.916666667,0.868421053
337,337,12/3/10,12,3,2010,P1,West,4,10,24,0.416666667,0.416666667
337,337,12/3/10,12,3,2010,P1,Central,6,21,24,0.875,0.84765625
337,337,12/3/10,12,3,2010,P1,Central,7,24,24,1,0.933333333
337,337,12/3/10,12,3,2010,P1,Central,9,24,24,1,0.953488372
337,337,12/3/10,12,3,2010,P1,Central,10,24,24,1,1
337,337,12/3/10,12,3,2010,P1,Central,11,19,24,0.791666667,0.7421875
337,337,12/3/10,12,3,2010,P1,Central,17,8,24,0.333333333,0.318181818
337,337,12/3/10,12,3,2010,P1,Central,18,12,24,0.5,0.467741935
337,337,12/3/10,12,3,2010,P1,Tortugas,19,9,24,0.375,0.3125
337,337,12/3/10,12,3,2010,P1,Tortugas,20,19,24,0.791666667,0.791666667
337,337,12/3/10,12,3,2010,P1,Tortugas,21,8,24,0.333333333,0.333333333
338,338,12/4/10,12,4,2010,P1,West,1,21,24,0.875,0.828947368
338,338,12/4/10,12,4,2010,P1,West,4,4,24,0.166666667,0.166666667
338,338,12/4/10,12,4,2010,P1,Central,6,23,24,0.958333333,0.928385417
338,338,12/4/10,12,4,2010,P1,Central,7,21,24,0.875,0.816666667
338,338,12/4/10,12,4,2010,P1,Central,9,22,24,0.916666667,0.874031008
338,338,12/4/10,12,4,2010,P1,Central,10,22,24,0.916666667,0.916666667
338,338,12/4/10,12,4,2010,P1,Central,11,21,24,0.875,0.8203125
338,338,12/4/10,12,4,2010,P1,Central,17,13,24,0.541666667,0.517045455
338,338,12/4/10,12,4,2010,P1,Central,18,11,24,0.458333333,0.428763441
338,338,12/4/10,12,4,2010,P1,Tortugas,19,15,24,0.625,0.520833333
338,338,12/4/10,12,4,2010,P1,Tortugas,20,16,24,0.666666667,0.666666667
338,338,12/4/10,12,4,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
339,339,12/5/10,12,5,2010,P1,West,1,8,24,0.333333333,0.315789474
339,339,12/5/10,12,5,2010,P1,West,4,4,24,0.166666667,0.166666667
339,339,12/5/10,12,5,2010,P1,Central,6,23,24,0.958333333,0.928385417
339,339,12/5/10,12,5,2010,P1,Central,7,7,24,0.291666667,0.272222222
339,339,12/5/10,12,5,2010,P1,Central,9,15,24,0.625,0.595930233
339,339,12/5/10,12,5,2010,P1,Central,10,14,24,0.583333333,0.583333333
339,339,12/5/10,12,5,2010,P1,Central,11,10,24,0.416666667,0.390625
339,339,12/5/10,12,5,2010,P1,Central,17,14,24,0.583333333,0.556818182
339,339,12/5/10,12,5,2010,P1,Central,18,3,24,0.125,0.116935484
339,339,12/5/10,12,5,2010,P1,Tortugas,19,8,24,0.333333333,0.277777778
339,339,12/5/10,12,5,2010,P1,Tortugas,20,17,24,0.708333333,0.708333333
339,339,12/5/10,12,5,2010,P1,Tortugas,21,14,24,0.583333333,0.583333333
211,576,7/30/11,7,30,2011,P2,West,1,9,24,0.375,0.375
211,576,7/30/11,7,30,2011,P2,West,2,13,24,0.541666667,0.52662037
211,576,7/30/11,7,30,2011,P2,West,4,16,24,0.666666667,0.641975309
211,576,7/30/11,7,30,2011,P2,Central,6,23,24,0.958333333,0.958333333
211,576,7/30/11,7,30,2011,P2,Central,7,24,24,1,1
211,576,7/30/11,7,30,2011,P2,Central,8,23,24,0.958333333,0.958333333
211,576,7/30/11,7,30,2011,P2,Central,9,23,24,0.958333333,0.958333333
211,576,7/30/11,7,30,2011,P2,Central,10,22,24,0.916666667,0.916666667
211,576,7/30/11,7,30,2011,P2,Central,11,12,24,0.5,0.5
211,576,7/30/11,7,30,2011,P2,Central,17,24,24,1,1
211,576,7/30/11,7,30,2011,P2,Central,18,23,24,0.958333333,0.915740741
211,576,7/30/11,7,30,2011,P2,Tortugas,19,7,24,0.291666667,0.265151515
211,576,7/30/11,7,30,2011,P2,Tortugas,20,23,24,0.958333333,0.958333333
211,576,7/30/11,7,30,2011,P2,Tortugas,21,24,24,1,1
212,577,7/31/11,7,31,2011,P2,West,1,21,24,0.875,0.875
212,577,7/31/11,7,31,2011,P2,West,2,20,24,0.833333333,0.810185185
212,577,7/31/11,7,31,2011,P2,West,4,19,24,0.791666667,0.762345679
212,577,7/31/11,7,31,2011,P2,Central,6,23,24,0.958333333,0.958333333
212,577,7/31/11,7,31,2011,P2,Central,7,24,24,1,1
212,577,7/31/11,7,31,2011,P2,Central,8,23,24,0.958333333,0.958333333
212,577,7/31/11,7,31,2011,P2,Central,9,23,24,0.958333333,0.958333333
212,577,7/31/11,7,31,2011,P2,Central,10,19,24,0.791666667,0.791666667
212,577,7/31/11,7,31,2011,P2,Central,11,10,24,0.416666667,0.416666667
212,577,7/31/11,7,31,2011,P2,Central,17,23,24,0.958333333,0.958333333
212,577,7/31/11,7,31,2011,P2,Central,18,23,24,0.958333333,0.915740741
212,577,7/31/11,7,31,2011,P2,Tortugas,19,13,24,0.541666667,0.492424242
212,577,7/31/11,7,31,2011,P2,Tortugas,20,22,24,0.916666667,0.916666667
212,577,7/31/11,7,31,2011,P2,Tortugas,21,24,24,1,1
213,578,8/1/11,8,1,2011,P2,West,1,23,24,0.958333333,0.958333333
213,578,8/1/11,8,1,2011,P2,West,2,20,24,0.833333333,0.810185185
213,578,8/1/11,8,1,2011,P2,West,4,23,24,0.958333333,0.922839506
213,578,8/1/11,8,1,2011,P2,Central,6,23,24,0.958333333,0.958333333
213,578,8/1/11,8,1,2011,P2,Central,7,24,24,1,1
213,578,8/1/11,8,1,2011,P2,Central,8,23,24,0.958333333,0.958333333
213,578,8/1/11,8,1,2011,P2,Central,9,23,24,0.958333333,0.958333333
213,578,8/1/11,8,1,2011,P2,Central,10,23,24,0.958333333,0.958333333
213,578,8/1/11,8,1,2011,P2,Central,11,16,24,0.666666667,0.666666667
213,578,8/1/11,8,1,2011,P2,Central,17,24,24,1,1
213,578,8/1/11,8,1,2011,P2,Central,18,23,24,0.958333333,0.915740741
213,578,8/1/11,8,1,2011,P2,Tortugas,19,10,24,0.416666667,0.378787879
213,578,8/1/11,8,1,2011,P2,Tortugas,20,24,24,1,1
213,578,8/1/11,8,1,2011,P2,Tortugas,21,24,24,1,1
214,579,8/2/11,8,2,2011,P2,West,1,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,West,2,21,24,0.875,0.850694444
214,579,8/2/11,8,2,2011,P2,West,4,23,24,0.958333333,0.922839506
214,579,8/2/11,8,2,2011,P2,Central,6,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Central,7,24,24,1,1
214,579,8/2/11,8,2,2011,P2,Central,8,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Central,9,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Central,10,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Central,11,20,24,0.833333333,0.833333333
214,579,8/2/11,8,2,2011,P2,Central,17,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Central,18,22,24,0.916666667,0.875925926
214,579,8/2/11,8,2,2011,P2,Tortugas,19,23,24,0.958333333,0.871212121
214,579,8/2/11,8,2,2011,P2,Tortugas,20,23,24,0.958333333,0.958333333
214,579,8/2/11,8,2,2011,P2,Tortugas,21,24,24,1,1
215,580,8/3/11,8,3,2011,P2,West,1,23,24,0.958333333,0.958333333
215,580,8/3/11,8,3,2011,P2,West,2,15,24,0.625,0.607638889
215,580,8/3/11,8,3,2011,P2,West,4,23,24,0.958333333,0.922839506
215,580,8/3/11,8,3,2011,P2,Central,6,22,24,0.916666667,0.916666667
215,580,8/3/11,8,3,2011,P2,Central,7,24,24,1,1
215,580,8/3/11,8,3,2011,P2,Central,8,23,24,0.958333333,0.958333333
215,580,8/3/11,8,3,2011,P2,Central,9,22,24,0.916666667,0.916666667
215,580,8/3/11,8,3,2011,P2,Central,10,23,24,0.958333333,0.958333333
215,580,8/3/11,8,3,2011,P2,Central,11,23,24,0.958333333,0.958333333
215,580,8/3/11,8,3,2011,P2,Central,17,24,24,1,1
215,580,8/3/11,8,3,2011,P2,Central,18,23,24,0.958333333,0.915740741
215,580,8/3/11,8,3,2011,P2,Tortugas,19,23,24,0.958333333,0.871212121
215,580,8/3/11,8,3,2011,P2,Tortugas,20,24,24,1,1
215,580,8/3/11,8,3,2011,P2,Tortugas,21,24,24,1,1
216,581,8/4/11,8,4,2011,P2,West,1,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,West,2,12,24,0.5,0.486111111
216,581,8/4/11,8,4,2011,P2,West,4,18,24,0.75,0.722222222
216,581,8/4/11,8,4,2011,P2,Central,6,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,Central,7,24,24,1,1
216,581,8/4/11,8,4,2011,P2,Central,8,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,Central,9,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,Central,10,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,Central,11,23,24,0.958333333,0.958333333
216,581,8/4/11,8,4,2011,P2,Central,17,24,24,1,1
216,581,8/4/11,8,4,2011,P2,Central,18,23,24,0.958333333,0.915740741
216,581,8/4/11,8,4,2011,P2,Tortugas,19,23,24,0.958333333,0.871212121
216,581,8/4/11,8,4,2011,P2,Tortugas,20,24,24,1,1
216,581,8/4/11,8,4,2011,P2,Tortugas,21,24,24,1,1
217,582,8/5/11,8,5,2011,P2,West,1,22,24,0.916666667,0.916666667
217,582,8/5/11,8,5,2011,P2,West,2,11,24,0.458333333,0.445601852
217,582,8/5/11,8,5,2011,P2,West,4,13,24,0.541666667,0.521604938
217,582,8/5/11,8,5,2011,P2,Central,6,23,24,0.958333333,0.958333333
217,582,8/5/11,8,5,2011,P2,Central,7,24,24,1,1
217,582,8/5/11,8,5,2011,P2,Central,8,22,24,0.916666667,0.916666667
217,582,8/5/11,8,5,2011,P2,Central,9,23,24,0.958333333,0.958333333
217,582,8/5/11,8,5,2011,P2,Central,10,23,24,0.958333333,0.958333333
217,582,8/5/11,8,5,2011,P2,Central,11,23,24,0.958333333,0.958333333
217,582,8/5/11,8,5,2011,P2,Central,17,24,24,1,1
217,582,8/5/11,8,5,2011,P2,Central,18,23,24,0.958333333,0.915740741
217,582,8/5/11,8,5,2011,P2,Tortugas,19,22,24,0.916666667,0.833333333
217,582,8/5/11,8,5,2011,P2,Tortugas,20,24,24,1,1
217,582,8/5/11,8,5,2011,P2,Tortugas,21,24,24,1,1
218,583,8/6/11,8,6,2011,P2,West,1,17,24,0.708333333,0.708333333
218,583,8/6/11,8,6,2011,P2,West,2,21,24,0.875,0.850694444
218,583,8/6/11,8,6,2011,P2,West,4,19,24,0.791666667,0.762345679
218,583,8/6/11,8,6,2011,P2,Central,6,22,24,0.916666667,0.916666667
218,583,8/6/11,8,6,2011,P2,Central,7,24,24,1,1
218,583,8/6/11,8,6,2011,P2,Central,8,23,24,0.958333333,0.958333333
218,583,8/6/11,8,6,2011,P2,Central,9,23,24,0.958333333,0.958333333
218,583,8/6/11,8,6,2011,P2,Central,10,23,24,0.958333333,0.958333333
218,583,8/6/11,8,6,2011,P2,Central,11,24,24,1,1
218,583,8/6/11,8,6,2011,P2,Central,17,24,24,1,1
218,583,8/6/11,8,6,2011,P2,Central,18,23,24,0.958333333,0.915740741
218,583,8/6/11,8,6,2011,P2,Tortugas,19,21,24,0.875,0.795454545
218,583,8/6/11,8,6,2011,P2,Tortugas,20,24,24,1,1
218,583,8/6/11,8,6,2011,P2,Tortugas,21,24,24,1,1
219,584,8/7/11,8,7,2011,P2,West,1,10,24,0.416666667,0.416666667
219,584,8/7/11,8,7,2011,P2,West,2,20,24,0.833333333,0.810185185
219,584,8/7/11,8,7,2011,P2,West,4,17,24,0.708333333,0.682098765
219,584,8/7/11,8,7,2011,P2,Central,6,23,24,0.958333333,0.958333333
219,584,8/7/11,8,7,2011,P2,Central,7,24,24,1,1
219,584,8/7/11,8,7,2011,P2,Central,8,23,24,0.958333333,0.958333333
219,584,8/7/11,8,7,2011,P2,Central,9,23,24,0.958333333,0.958333333
219,584,8/7/11,8,7,2011,P2,Central,10,23,24,0.958333333,0.958333333
219,584,8/7/11,8,7,2011,P2,Central,11,24,24,1,1
219,584,8/7/11,8,7,2011,P2,Central,17,24,24,1,1
219,584,8/7/11,8,7,2011,P2,Central,18,23,24,0.958333333,0.915740741
219,584,8/7/11,8,7,2011,P2,Tortugas,19,23,24,0.958333333,0.871212121
219,584,8/7/11,8,7,2011,P2,Tortugas,20,24,24,1,1
219,584,8/7/11,8,7,2011,P2,Tortugas,21,24,24,1,1
220,585,8/8/11,8,8,2011,P2,West,1,14,24,0.583333333,0.583333333
220,585,8/8/11,8,8,2011,P2,West,2,22,24,0.916666667,0.891203704
220,585,8/8/11,8,8,2011,P2,West,4,15,24,0.625,0.601851852
220,585,8/8/11,8,8,2011,P2,Central,6,23,24,0.958333333,0.958333333
220,585,8/8/11,8,8,2011,P2,Central,7,24,24,1,1
220,585,8/8/11,8,8,2011,P2,Central,8,23,24,0.958333333,0.958333333
